iteration,result
671,89.09343714050613
672,90.34729043556752
673,90.53921080404088
674,89.58958985827391
675,90.2399563477103
676,90.12537674491972
677,91.49235376262247
678,91.23092452176182
679,91.24434641017315
680,90.80582915699596
681,90.01873327991855
682,90.59282725007957
683,90.38739677652744
684,89.53885894799379
685,90.76265135809217
686,90.11594058328885
687,90.11506663714302
688,90.72934422169878
689,90.40512642580559
690,90.42448059666455
691,90.98920718139338
692,90.04318051136532
693,90.94968475940512
694,91.18143316021694
695,90.17350104690398
696,90.60550375699687
697,90.19899870168298
698,90.88808354164712
699,90.61654260927075
700,90.92403183716631
701,91.03433217555907
702,90.67651747271664
703,89.75515098322803
704,89.52627730947184
705,90.66873538218422
706,89.6585524178828
707,91.76498265691927
708,89.59174690793282
709,91.58359900461221
710,90.22386530883054
711,90.11638880298662
712,89.98924677164587
713,90.46140369234377
714,90.6106391194669
715,91.20523037158505
716,90.2515163441101
717,90.34914345165485
718,90.43419366022674
719,90.28032676194086
720,90.49225808550634
721,89.56884709805242
722,89.71823711809604
723,90.68563045211356
724,90.92997814575243
725,90.3628453202419
726,90.78227162592076
727,90.72531777786263
728,90.33777148394665
729,90.27859191523257
730,90.76078648536951
731,89.84573725616393
732,90.83388634866351
733,89.79657258044962
734,90.79911888069624
735,90.38348814592855
736,90.51491519301634
737,90.90756074213222
738,91.46369915451996
739,90.87021496406292
740,89.51178816643528
741,89.64903518057332
742,90.04305984279497
743,90.74268064667318
744,90.64389540642127
745,90.43612002108979
746,90.90317710757267
747,90.33686517727313
748,90.22999891942045
749,89.71712235520411
750,90.24598465163226
751,89.5619315737721
752,89.77302598234346
753,91.08394542284697
754,89.85411585135029
755,92.17732435968432
756,90.41400903513754
757,90.82712124693363
758,90.02722699284645
759,90.66703292731054
760,90.43306847877504
761,90.71042975330208
762,92.03632431046992
763,90.14713955708922
764,90.82983010422753
765,89.9181699537681
766,90.7416041644059
767,91.07019138794507
768,90.5108534099926
769,91.12627208099539
770,90.56775977653228
771,90.22438785691381
772,90.5935935147815
773,90.58778304493202
774,90.75546816185418
775,89.54151018596657
776,90.55695953189736
777,90.10751982356503
778,90.24812725129021
779,90.59516301896764
780,90.529582232493
781,90.06316364037458
782,90.57444935976616
783,90.86882886458096
784,90.4707230566175
785,90.75801158885537
786,90.81606510884617
787,90.65973425598095
788,90.40193467522708
789,89.45458083389805
790,90.38417357835951
791,90.53885073714933
792,90.86604127916455
793,89.84316052227908
794,89.97828825428908
795,90.96395719209009
796,90.43103268041102
797,91.45065479278206
798,90.6648082134703
799,90.29262628272211
800,90.75270870543376
801,90.37663679481352
802,90.550909309909
803,90.16439454357544
804,90.01130967885277
805,90.7218474565512
806,90.34881058340152
807,90.01016668396598
808,91.45703925529357
809,90.36523941689425
810,90.12841583986047
811,90.31209303967962
812,91.01810632562784
813,90.6857617411732
814,91.22095614981045
815,89.76738927541972
816,90.88162452534065
817,90.6874107774272
818,90.68938937721248
819,91.27617989459922
820,90.37277226548512
821,91.08100137742805
822,91.33356960043318
823,90.34743716437958
824,90.31179051167611
825,91.9839399416632
826,91.17005277271325
827,90.47987195810391
828,90.67328862201845
829,90.16637185846548
830,89.80538139267547
831,89.75498761680444
832,90.31102342052856
833,90.29172307006797
834,90.41766104314625
835,90.14502557234003
836,91.28391031379144
837,90.01309012588659
838,90.76809242580424
839,90.15638299803746
840,90.48366081056871
841,91.16432289462757
842,90.04609110189972
843,90.36747575465152
844,90.99378487914286
845,90.74798986681779
846,91.14618011768006
847,92.07913392621435
848,89.82608418970815
849,90.44307794202385
850,90.55769153436847
851,90.31875630566749
852,90.42061540089074
853,90.86811731869284
854,91.0644276467649
855,90.20175589487714
856,90.29735533813385
857,90.51166675904967
858,90.2736055743254
859,90.8027035921979
860,90.53412007174697
861,89.66760997106823
862,91.50199953876194
863,91.48606267660506
864,90.38440069679947
865,90.15511170737071
866,90.62185533992478
867,90.9066142811511
868,91.06718850203266
869,91.51990367375383
870,90.17384869077272
871,90.23667407301339
872,89.49772934444839
873,90.74590147852541
874,90.46954293961821
875,91.47484627729038
876,89.85192567731629
877,90.69236434274254
878,90.57439900712565
879,91.01397293574857
880,91.50455775882524
881,89.97922248946753
882,90.5825161841234
883,91.06085570704123
884,90.81174693121716
885,91.48886170181437
886,91.13071485367996
887,90.49700504710948
888,91.24810370862623
889,91.5234651730762
890,90.56895755903312
891,90.41642622290033
892,91.28336846761674
893,90.79041763890304
894,91.39365248863221
895,90.5739719943979
896,90.36093681774243
897,90.90831630870598
898,91.58441978048972
899,90.55807288000723
900,90.46406224467992
901,90.31619028991966
902,90.61170531206758
903,91.1724217180971
904,91.07469333455735
905,89.99886238572452
906,89.56791638265094
907,91.068961109871
908,90.82805080081441
909,92.02147740528684
910,90.08272184128421
911,90.5684149306017
912,90.30200155101468
913,91.49570654275968
914,90.31743107881766
915,90.12780072294352
916,91.29706077332995
917,90.63071818573708
918,90.07801490187376
919,90.64507270881067
920,91.00492809013704
921,90.46283931337072
922,90.27107604720844
923,90.52798252553777
924,90.9610124671075
925,90.28196881818866
926,89.99929222289417
927,90.3549769158515
928,91.40917846621336
929,90.24944556019238
930,89.87874744143056
931,91.68916551089836
932,89.58432032380703
933,89.60638663206576
934,91.21333930297457
935,90.30608991607865
936,89.95260427876069
937,90.46231094678447
938,90.565886811699
939,90.77790097500609
940,89.6184922482652
941,90.52915856271956
942,90.62622844460832
943,90.9139825704671
944,91.1171871363843
945,89.87924653110892
946,89.83210296384449
947,90.08145819824918
948,90.5450406756214
949,91.09517886311902
950,90.21585681453445
951,90.43918046661216
952,89.76265138823722
953,91.03853515962659
954,90.52427782839803
955,91.1231791164786
956,90.78229161014154
957,90.62194312959184
958,90.43972913307428
959,90.39851329189642
960,90.64222685815822
961,91.66801618523003
962,90.77061687589605
963,91.08084398376053
964,90.50409122605588
965,91.27967840756043
966,90.24307587529911
967,91.14242582606613
968,90.5838134945126
969,89.72283492387993
970,90.20332242411538
971,89.88902900129669
972,90.83512901207274
973,90.06930379626323
974,90.11824849114072
975,89.62176711457415
976,90.91470850444591
977,89.21120230202172
978,89.50136445325343
979,91.3085108723983
980,91.38829075309799
981,90.4869350975245
982,89.60378798014189
983,90.2860793563011
984,90.66024546821541
985,89.90422867452092
986,91.23791655058938
987,90.94620023093967
988,89.96726715863714
989,90.32485426467672
990,91.07502125348906
991,89.55120554747757
992,90.13586341316592
993,90.20690788474064
994,89.86892091046705
995,90.42884616583092
996,91.3245613042921
997,90.5849044091725
998,90.13106091463946
999,90.95710794777646
1000,90.81570660640689
1001,90.8315497628228
1002,90.33611407511529
1003,90.82281947181058
1004,90.72523714841466
1005,90.62597674440981
1006,90.7525636023873
1007,91.01346512339028
1008,90.67891493472128
1009,90.14440513136759
1010,91.37899743620284
1011,90.70094648922391
1012,91.35919269521887
1013,89.91651281369931
1014,91.84440910430897
1015,90.4335386330072
1016,90.14328059251298
1017,90.40915972155008
1018,90.10734520594981
1019,90.66857241730612
1020,90.89584802040453
1021,90.7842005214497
1022,90.57906768701221
1023,91.67264440669932
1024,90.95811871981212
1025,90.71990033772796
1026,90.25626418055188
1027,90.4673339914161
1028,90.79014223161467
1029,89.71569201370437
1030,90.16088984409176
1031,89.47533036630556
1032,90.52358937017067
1033,90.89223550074816
1034,90.89610551709198
1035,91.34006425123385
1036,89.66161378608116
1037,89.30724428093755
1038,90.73723084690913
1039,90.65364317496538
1040,91.13232009262258
1041,90.57392679081345
1042,90.7110224455726
1043,90.37685411972653
1044,90.11185937308369
1045,90.62062149690934
1046,90.47970102526176
1047,89.98398774782663
1048,91.32869373371302
1049,91.16426034534453
1050,90.11664888312004
1051,90.72839019529965
1052,90.4159585443245
1053,91.50241240532803
1054,90.39080810864279
1055,89.96470793169179
1056,91.23850610782975
1057,90.86949019696557
1058,90.95337372696834
1059,90.68133868622063
1060,90.73035613558793
1061,88.83044897388757
1062,91.23512589058568
1063,89.66264429900468
1064,90.23776126679945
1065,90.07317174304745
1066,90.12684311386856
1067,90.91721154297757
1068,90.18755254161707
1069,90.5768444934743
1070,90.13569854061454
1071,90.5296051017068
1072,91.08836804147695
1073,89.64128571274608
1074,90.81622896670314
1075,90.61790475065342
1076,89.63404039626903
1077,89.95051043591778
1078,91.02301942682261
1079,91.48047639235024
1080,90.61836727811512
1081,90.27188553168257
1082,90.44104034977609
1083,91.61846568183422
1084,90.701509196209
1085,90.60181820062832
1086,91.14254309962666
1087,90.58708535410875
1088,90.66425953156258
1089,90.16140395536898
1090,90.44158623130801
1091,90.94435658288977
1092,90.64559025682998
1093,90.00556327831636
1094,90.99431659314313
1095,90.3614602436789
1096,90.77945490716525
1097,89.57190436557731
1098,90.8489230067753
1099,90.3791780333957
1100,90.75960714093507
1101,89.04817192919529
1102,91.72120163574942
1103,90.39648327936214
1104,90.8454808346499
1105,89.89844505525082
1106,90.77051849248514
1107,89.67484688205903
1108,90.11357567087242
1109,91.22696213576964
1110,90.37944139573284
1111,90.70039092957997
1112,90.84703910135661
1113,91.42419565160182
1114,90.46835462906758
1115,90.5257782060964
1116,92.24346741434759
1117,90.55148569939138
1118,90.83602992343492
1119,90.96184229724699
1120,90.74210043210772
1121,91.03594910948121
1122,90.94911611863307
1123,89.81622503195041
1124,91.71463034706142
1125,90.04277670588917
1126,90.54034207971517
1127,89.87465221391463
1128,90.87171840814793
1129,90.53747907151416
1130,90.64586290550928
1131,91.02136601824138
1132,91.3313355055624
1133,90.67761320565869
1134,90.40082525903317
1135,90.85663724516203
1136,91.73778886599207
1137,89.6677386824431
1138,90.62371424216242
1139,90.64058877509376
1140,90.37859840578149
1141,91.69943627333566
1142,90.58783209665833
1143,90.54081347943712
1144,90.37136417135265
1145,90.56468369964931
1146,90.25198413354957
1147,89.92693675116669
1148,90.86231749896875
1149,90.38033436013617
1150,90.2486629573519
1151,89.63789415010274
1152,90.0788808210095
1153,89.78494074131652
1154,91.47222250589319
1155,91.1829668508203
1156,89.99835249123012
1157,91.84944266378763
1158,90.93097107664737
1159,90.08929380250271
1160,89.35293762875835
1161,91.51236975340956
1162,89.78734893359773
1163,89.79295882407139
1164,90.72400633199943
1165,92.16028788919891
1166,91.09004516704174
1167,91.0783806064011
1168,90.56151267077557
1169,90.8466956166329
1170,90.96560896671774
1171,90.57587980105778
1172,90.7384279427859
1173,90.22648330103354
1174,90.039653690028
1175,90.04199825392288
1176,89.68768162899364
1177,90.57440255553716
1178,89.9166119198748
1179,90.26627399271125
1180,90.56546743676112
1181,91.17173847619718
1182,91.14238540994924
1183,89.56685978128581
1184,90.22004826882059
1185,91.30772288233491
1186,90.05240974021152
1187,90.58757819961328
1188,90.55003499706837
1189,89.56626485298453
1190,90.22699643674315
1191,89.49421165994546
1192,89.95828163195243
1193,90.44311886126525
1194,89.74967175767829
1195,90.86622167006479
1196,91.19741000276257
1197,90.80925536259662
1198,90.51407416388638
1199,90.98463780650987
1200,90.5213119509928
1201,90.31361955831152
1202,90.63132624553867
1203,90.64696824558564
1204,90.87136398973925
1205,90.40306536060227
1206,90.2806908550926
1207,90.31175390258075
1208,89.76938876730314
1209,91.75972322596697
1210,89.7504550532591
1211,90.06046799264398
1212,90.57812522829718
1213,90.88596665109247
1214,90.41054127561655
1215,91.09822565912174
1216,89.99780609474843
1217,91.03391977466542
1218,90.19237351417225
1219,91.40796900937349
1220,90.1328517503265
1221,90.94514872144391
1222,90.95470650986474
1223,90.40339078491085
1224,90.23485878671387
1225,90.89660925171678
1226,90.23978917934728
1227,90.78204555793361
1228,90.98282910909333
1229,91.55585107549969
1230,90.03562233869566
1231,89.7849325873028
1232,90.58945468834409
1233,92.61283644586027
1234,90.15982256971644
1235,91.44461865721664
1236,91.72027363109741
1237,89.88727963334335
1238,90.88535925345342
1239,91.4260185109029
1240,90.0022240579354
1241,89.9542182925652
1242,89.9869739932933
1243,89.74535738693598
1244,90.25298891105083
1245,89.63220709543978
1246,90.166625328451
1247,89.94636669620473
1248,90.65978586973768
1249,90.49023357922866
1250,90.66382692460071
1251,90.57445512326304
1252,89.67434748648863
1253,90.68488746263957
1254,91.0083958851767
1255,90.09357355928597
1256,91.92525794997839
1257,90.57027702065983
1258,89.90676118526575
1259,90.19626832528084
1260,90.8921039802422
1261,90.63379953322689
1262,90.8866761165244
1263,90.33167245282665
1264,90.8879020915613
1265,90.13114311368562
1266,90.68694663096632
1267,90.10258038019971
1268,90.23958338279623
1269,91.46724468365154
1270,91.08933211217423
1271,90.39441114184244
1272,89.80174495423326
1273,89.92240884136109
1274,91.22653542191216
1275,90.25462999076873
1276,91.59893910236943
1277,90.83441647931875
1278,90.71897997879867
1279,90.3835504076376
1280,90.78139194850425
1281,90.58997770531332
1282,90.79532160901456
1283,91.29216457561246
1284,89.89002368679938
1285,90.02210478453952
1286,89.63643569079002
1287,90.87843207622531
1288,90.27763132402225
1289,89.6828193463132
1290,90.35911304045578
1291,91.62794421055894
1292,90.50884154635214
1293,90.6292640592204
1294,90.7322194303378
1295,90.001148297318
1296,90.84735708991902
1297,90.59516186451596
1298,90.88514259501454
1299,90.68169162799002
1300,90.19197306669207
1301,91.03874605307054
1302,90.68828071621712
1303,90.26910715206091
1304,90.87721239683829
1305,89.76423266329307
1306,90.57801465901835
1307,90.35920748863
1308,91.39312589676679
1309,91.16465183524208
1310,90.47298861248142
1311,91.59351273677379
1312,90.96017493725095
1313,90.77389027880837
1314,90.4196477804913
1315,89.40562085938271
1316,89.8696386478719
1317,90.28503093014157
1318,89.93950855964208
1319,90.57968423685114
1320,90.62647237310358
1321,90.6105800170221
1322,90.288667866203
1323,91.06022210153832
1324,90.50163373532112
1325,89.18474115785861
1326,90.08491061150289
1327,90.20956414877867
1328,89.93131293000806
1329,90.75639375355941
1330,91.25245921064621
1331,90.77458576436935
1332,90.29153235920684
1333,91.03572891679066
1334,90.28885328694375
1335,90.21346881175866
1336,90.08060668997958
1337,90.4114824442028
1338,90.09591259805752
1339,90.41941249071922
1340,91.22369866898367
1341,90.64290584633628
1342,90.74289456919752
1343,91.038095750401
1344,90.98764854605196
1345,90.16482644228257
1346,88.99965757302148
1347,90.50994150384935
1348,90.00205314346383
1349,90.37944176822326
1350,89.64915272910022
1351,89.25016889518716
1352,91.01947533219939
1353,91.2036940127061
1354,90.56147103291732
1355,89.12142509245174
1356,90.43759474730088
1357,90.52939680580847
1358,89.99723638122984
1359,90.88172985182108
1360,90.0791674291408
1361,90.42880311436893
1362,90.99009667584963
1363,89.85877293472608
